Filename,Date,Time,Table,Corp,Fleet,Search Name,Search Data,Status,Rows,Work Flow Time,Search Time,Facet Time
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:32:55,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:32:56,,,,Widget,table=vehicle,OK,0,928,926,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:32:57,,,,table,level_structure,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:32:59,,,,table,level_structure,OK,32260,1444,323,1090
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:12,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:22,,,,Widget,table=vehicle,OK,0,9972,9969,1
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:24,,,,table,level_structure,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:24,,,,table,level_structure,OK,32260,204,0,201
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:30,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:30,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:30,,,,Widget,table=vehicle,OK,15,380,56,317
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:30,,,,Widget,table=vehicle,OK,15,252,0,248
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:30,,,,table,level_structure,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:31,,,,table,level_structure,OK,4821,319,163,146
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:33,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:33,,,,Widget,table=vehicle,OK,685,337,61,273
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:36,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:36,,,,Widget,table=vehicle,OK,15,353,47,304
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:39,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:39,,,,Widget,table=vehicle,OK,15,313,1,310
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:39,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,Widget,table=vehicle,OK,15,306,1,303
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,Widget,table=vehicle,OK,15,41,40,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,Widget,table=vehicle,OK,15,36,32,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,table,individual,OK,1,39,35,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:40,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:41,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:42,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:42,,,,Widget,table=vehicle,OK,15,290,0,288
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:42,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:43,,,,Widget,table=vehicle,OK,15,277,1,274
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:49,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:49,,,,Widget,table=vehicle,OK,685,318,1,315
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:52,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:52,,,,Widget,table=vehicle,OK,685,324,1,319
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,Widget,table=vehicle,OK,15,2,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,Widget,table=vehicle,OK,15,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,1,2,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,1,1,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,1,2,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,1,1,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:54,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:55,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:55,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:55,,,,table,individual,OK,1,1,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:55,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:55,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:55,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:55,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:55,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:33:55,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:05,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:05,,,,Widget,table=vehicle,OK,11,44,43,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:05,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:05,,,,Widget,table=vehicle,OK,11,36,33,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,35,34,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,35,34,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,37,34,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,36,34,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,38,35,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,36,35,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,41,39,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,36,34,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,35,34,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,37,34,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:07,,,,table,individual,OK,1,34,34,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:14,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:14,,,,Widget,table=vehicle,OK,0,209,208,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,Widget,table=vehicle,OK,15,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,Widget,table=vehicle,OK,15,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,Widget,table=vehicle,OK,15,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,4,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:15,,,,table,individual,OK,1,2,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:16,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:16,,,,table,individual,OK,1,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:16,,,,table,level_structure,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:16,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:16,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:16,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:16,,,,table,individual,OK,1,4,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:16,,,,table,level_structure,OK,32260,222,1,214
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,Widget,table=vehicle,OK,15,3,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,Widget,table=vehicle,OK,15,1,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,1,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,3,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,4,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,1,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,1,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,1,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,2,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:19,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,Widget,table=vehicle,OK,11,1,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,vehicle,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,Widget,table=vehicle,OK,11,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,individual,OK,1,2,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,individual,OK,1,2,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,individual,OK,1,2,1,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,individual,OK,1,1,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,individual,OK,0,0,0,0
c:\Attivio\VehiclePerson\queries.log.2012-11-08-10,08/Nov/2012,10:34:40,,,,table,individual,OK,1,1,1,0
